"","address","TAX.CLASS","TOTAL","CITY","Zip.Code","STATE","Violation_Count"
"330","4601 N PARK AVE","R014",5927.65,"CHEVY CHASE","20815","MD",1674
"331","4601 N PARK AVE","R014",5987.21,"CHEVY CHASE","20815","MD",1674
"332","4601 N PARK AVE","R014",2949.65,"CHEVY CHASE","20815","MD",1674
"333","4601 N PARK AVE","R014",5570.29,"CHEVY CHASE","20815","MD",1674
"334","4601 N PARK AVE","R014",5629.85,"CHEVY CHASE","20815","MD",1674
"335","4601 N PARK AVE","R014",3874.84,"CHEVY CHASE","20815","MD",1674
"336","4601 N PARK AVE","R014",3545.25,"CHEVY CHASE","20815","MD",1674
"337","4601 N PARK AVE","R014",5145.43,"CHEVY CHASE","20815","MD",1674
"338","4601 N PARK AVE","R014",5748.97,"CHEVY CHASE","20815","MD",1674
"339","4601 N PARK AVE","R014",5125.6,"CHEVY CHASE","20815","MD",1674
"340","4601 N PARK AVE","R014",3719.96,"CHEVY CHASE","20815","MD",1674
"341","4601 N PARK AVE","R014",5609.99,"CHEVY CHASE","20815","MD",1674
"342","4601 N PARK AVE","R014",9739.49,"CHEVY CHASE","20815","MD",1674
"343","4601 N PARK AVE","R014",5574.26,"CHEVY CHASE","20815","MD",1674
"344","4601 N PARK AVE","R014",7416.65,"CHEVY CHASE","20815","MD",1674
"345","4601 N PARK AVE","R014",3199.8,"CHEVY CHASE","20815","MD",1674
"346","26022 MT VERNON AVE","R042",4478.91,"DAMASCUS","20872","MD",7
"347","9200 ROSE ANNE PL","R042",8766.54,"GAITHERSBURG","20877","MD",2
"348","18617 WALKERS CHOICE RD","R042",1773.17,"GAITHERSBURG","20886","MD",20
"349","18617 WALKERS CHOICE RD","R042",1755.89,"GAITHERSBURG","20886","MD",20
"350","18617 WALKERS CHOICE RD","R042",1813.45,"GAITHERSBURG","20886","MD",20
"351","3634 WINTER LAUREL TER","R042",6467.42,"OLNEY","20832","MD",1
"352","11714 SMOKETREE RD","R053",8118.2,"POTOMAC","20854","MD",3
"353","1014 NORA DR","R042",5105.15,"SILVER SPRING","20904","MD",2
"354","11221 NEW HAMPSHIRE AVE","R042",259946.86,"SILVER SPRING","20904","MD",1
"355","1023 KATHRYN RD","R042",4952.04,"SILVER SPRING","20904","MD",4
"356","5005 HAMPDEN LN","R038",16607.29,"BETHESDA","20814","MD",1
"357","13014 OPEN HEARTH WAY","R042",3541.34,"GERMANTOWN","20874","MD",59
"358","1801 BRIGGS CHANEY RD","R042",8706.68,"SILVER SPRING","20905","MD",1
"359","1809 FRANWALL AVE","R038",7325.55,"SILVER SPRING","20902","MD",9
"360","19422 THOMAS FARM RD","R042",4007.56,"MONTGOMERY VILLA","20886","MD",4
"361","4371 MORNINGWOOD DR","R042",6644.71,"OLNEY","20832","MD",18
"362","907 DRYDEN ST","R038",5305.95,"SILVER SPRING","20901","MD",1
"363","707 GUILFORD ST","R038",4993.99,"SILVER SPRING","20901","MD",7
"364","7911 FENTON ST","R038",6000.96,"SILVER SPRING","20910","MD",19
"365","7921 ROBISON RD","R042",10093.7,"BETHESDA","20817","MD",30
"366","4534 AVONDALE ST","R038",12747.05,"BETHESDA","20814","MD",50
"367","14205 CASTLEMOOR CT","R042",3674.88,"BURTONSVILLE","20866","MD",14
"368","10920 CONNECTICUT AVE","R038",111762.53,"KENSINGTON","20895","MD",102
"369","816 EASLEY ST","R086",326867.53,"SILVER SPRING","20910","MD",277
"370","14350 CAPE MAY RD","R042",4390.93,"SILVER SPRING","20904","MD",6
"371","9311 2ND AVE","R038",8257.65,"SILVER SPRING","20910","MD",2
"372","11529 FEBRUARY CIR","R042",283783.15,"SILVER SPRING","20904","MD",31
"373","13830 CASTLE CLIFF WAY","R042",8149.53,"SILVER SPRING","20904","MD",1
"374","11101 GEORGIA AVE","R082",617927.79,"SILVER SPRING","20902","MD",320
"375","12011 VEIRS MILL RD","R038",271939.79,"SILVER SPRING","20906","MD",165
"376","12705 BARBARA RD","R038",5018.51,"SILVER SPRING","20906","MD",11
"377","9003 SAFFRON LN","R038",5158.77,"SILVER SPRING","20901","MD",1
"378","8107 GREENWOOD AVE","R038",8117.75,"TAKOMA PARK","20912","MD",20
"379","20533 AMETHYST LN","R042",3883.25,"GERMANTOWN","20874","MD",8
"380","2808 THICKETT WAY","R042",4804.57,"OLNEY","20832","MD",4
"381","7613 WARBLER LN","R042",5971.26,"ROCKVILLE","20855","MD",4
"382","700 SLIGO AVE","R038",44051.34,"SILVER SPRING","20910","MD",132
"383","8715 PINEY BRANCH RD","R038",135952.29,"SILVER SPRING","20901","MD",1314
"384","8810 GLENVILLE RD","R038",6541.51,"SILVER SPRING","20901","MD",51
"385","8714 BRADFORD RD","R038",9500.72,"SILVER SPRING","20901","MD",47
"386","4101 HAVARD ST","R038",5475.18,"WHEATON","20906","MD",2
"387","930 WAYNE AVE","R086",11558.01,"SILVER SPRING","20910","MD",68
"388","7809 GARLAND AVE","R038",6774.31,"TAKOMA PARK","20912","MD",3
"389","4508 AVONDALE ST","R038",166.11,"BETHESDA","20814","MD",79
"390","7770 NORFOLK AVE","R076",44921.81,"BETHESDA","20814","MD",120
"391","8809 PLYMOUTH ST","R038",11928.33,"SILVER SPRING","20901","MD",21
"392","8805 PLYMOUTH ST","R038",9557.42,"SILVER SPRING","20901","MD",52
"393","8800 PLYMOUTH ST","R038",10197.11,"SILVER SPRING","20901","MD",102
"394","903 BURNT CREST LN","R038",6135.58,"SILVER SPRING","20903","MD",2
"395","8513 FLOWER AVE","R038",6327.91,"TAKOMA PARK","20912","MD",83
"396","3701 DECATUR AVE","R038",5553.47,"KENSINGTON","20895","MD",1
"397","11131 DEWEY RD","R038",5947.19,"KENSINGTON","20895","MD",8
"398","20410 LINDOS CT","R042",4385.56,"MONTGOMERY VILLA","20886","MD",1
"399","8750 GEORGIA AVE","R086",2097266.42,"SILVER SPRING","20910","MD",2610
"400","3738 HOWARD AVE","R027",15858.43,"KENSINGTON","20895","MD",18
"401","2851 STRAUSS TER","R042",4505.27,"SILVER SPRING","20904","MD",6
"402","511 SILVER SPRING AVE","R038",10533.26,"SILVER SPRING","20910","MD",53
"403","415 SILVER SPRING AVE","R038",81419.38,"SILVER SPRING","20910","MD",321
"404","1604 NOYES DR","R038",7329.44,"SILVER SPRING","20910","MD",1
"405","529 DALE DR","R038",10334.62,"SILVER SPRING","20910","MD",27
"406","610 SILVER SPRING AVE","R038",550.2,"SILVER SPRING","20910","MD",52
"407","7909 GARLAND AVE","R038",7658.37,"TAKOMA PARK","20912","MD",59
"408","8401 FLOWER AVE","R038",10540.19,"TAKOMA PARK","20912","MD",34
"409","8220 GREENWOOD AVE","R038",9467.5,"TAKOMA PARK","20912","MD",65
"410","8007 GARLAND AVE","R038",6691.68,"TAKOMA PARK","20912","MD",17
"411","7117 INTREPID LN","R042",9315.88,"GAITHERSBURG","20879","MD",1
"412","1513 BILLMAN LN","R038",5627.15,"SILVER SPRING","20902","MD",1
"413","12220 SELFRIDGE RD","R038",5365.83,"SILVER SPRING","20906","MD",14
"414","307 LYRIC LN","R042",4190.79,"SILVER SPRING","20901","MD",73
"415","1304 CHALMERS RD","R038",5657.08,"SILVER SPRING","20903","MD",42
"416","714 SLIGO AVE","R038",57329.41,"SILVER SPRING","20910","MD",1598
"417","8816 N WESTLAND DR","R042",5953.99,"GAITHERSBURG","20877","MD",9
"418","8311 HECTIC HILL LN","R053",14782.91,"POTOMAC","20854","MD",4
"419","12917 BROADMORE RD","R042",5392.95,"SILVER SPRING","20904","MD",8
"420","1310 DENNIS AVE","R038",9775.49,"SILVER SPRING","20902","MD",5
"421","10700 NEW HAMPSHIRE AVE","R038",5119.25,"SILVER SPRING","20903","MD",566
"422","904 ERIE AVE","R038",7617.33,"TAKOMA PARK","20912","MD",21
"423","11204 NEWPORT MILL RD","R038",5827.46,"KENSINGTON","20895","MD",4
"424","3103 JENNINGS RD","R038",4545.43,"KENSINGTON","20895","MD",1
"425","18053 ROYAL BONNET CIR","R042",4110.03,"GAITHERSBURG","20886","MD",1
"426","19014 WOOTTON AVE","R057",6936.71,"POOLESVILLE","20837","MD",1
"427","1302 CHALMERS RD","R038",5558.08,"SILVER SPRING","20903","MD",3
"428","4827 FT SUMNER DR","R038",14502.51,"BETHESDA","20816","MD",1
"429","9911 GREENEL RD","R042",10174.1,"DAMASCUS","20872","MD",2
"430","8000 CRABTREE PL","R042",4594.68,"GAITHERSBURG","20879","MD",9
"431","17028 GEORGIA AVE","R042",6310.34,"OLNEY","20832","MD",8
"432","12661 TOBYTOWN DR","R042",2383.23,"POTOMAC","20854","MD",44
"433","7709 EAGLES HEAD CT","R042",4870.96,"DERWOOD","20855","MD",18
"434","9907 COTTRELL TER","R038",4986.75,"SILVER SPRING","20903","MD",2
"435","7520 MAPLE AVE","R074",81009.12,"TAKOMA PARK","20912","MD",1975
"436","228 MANOR CIR","R074",13731.13,"TAKOMA PARK","20912","MD",140
"437","13201 VERDI CT","R042",4007.56,"SILVER SPRING","20904","MD",212
"438","2720 ARCOLA AVE","R038",5059.98,"SILVER SPRING","20902","MD",12
"439","12208 BOND ST","R038",4802.13,"SILVER SPRING","20902","MD",16
"440","7608 ELMORE LN","R038",731.09,"BETHESDA","20817","MD",1
"441","7007 HEATHERHILL RD","R038",14962.5,"BETHESDA","20817","MD",2
"442","18404 GOSHEN RD","R042",6441.7,"GAITHERSBURG","20879","MD",7
"443","8 ALDERLEAF CT","R042",4575.62,"GERMANTOWN","20874","MD",7
"444","4716 IRIS ST","R038",7914.97,"ROCKVILLE","20853","MD",111
"445","8600 16TH ST","R038",285966.39,"SILVER SPRING","20910","MD",711
"446","2305 EAST WEST HWY","R038",11345.15,"SILVER SPRING","20910","MD",1
"447","805 ARRINGTON DR","R038",6077.6,"SILVER SPRING","20901","MD",53
"448","2712 SWEET CLOVER CT","R042",4172.98,"SILVER SPRING","20904","MD",2
"449","12325 MIDDLE RD","R038",4501.3,"SILVER SPRING","20906","MD",7
"450","3 SCHINDLER CT","R038",6256.85,"SILVER SPRING","20903","MD",4
"451","517 E INDIAN SPRING DR","R038",5518.93,"SILVER SPRING","20901","MD",1
"452","22461 CABIN BRANCH AVE","R042",378961.48,"CLARKSBURG","20871","MD",15
"453","12913 SCARLET OAK DR","R053",7182.1,"GAITHERSBURG","20878","MD",2
"454","20805 SEVERNDALE TER","R042",4710.32,"GERMANTOWN","20876","MD",1
"455","9805 BRADDOCK RD","R038",5046.94,"SILVER SPRING","20903","MD",10
"456","1001 CRESTHAVEN DR","R038",6721.17,"SILVER SPRING","20903","MD",1
"457","4857 BATTERY LN","R038",1186.5,"BETHESDA","20814","MD",479
"458","21809 DILLER LN","R042",5673.5,"BOYDS","20841","MD",2
"459","12118 POND PINE DR","R042",3007.19,"CLARKSBURG","20871","MD",4
"460","11004 OUTPOST DR","R053",4990.71,"NORTH POTOMAC","20878","MD",8
"461","15020 GOOD MEADOW CT","R053",7765.59,"GAITHERSBURG","20878","MD",1
"462","3207 BLUEFORD RD","R038",7404.59,"KENSINGTON","20895","MD",2
"463","6901 MUNCASTER MILL RD","R042",6253.96,"DERWOOD","20855","MD",21
"464","3618 JANET RD","R038",4676.26,"SILVER SPRING","20906","MD",3
"465","10816 CHILDS CT","R038",6371.93,"SILVER SPRING","20901","MD",2
"466","903 KENNEBEC AVE","R038",6731.95,"TAKOMA PARK","20912","MD",24
"467","18012 SINGING PINE CIR","R042",3330.67,"MONTGOMERY VILLA","20886","MD",11
"468","7713 POLARA PL","R042",8037.98,"ROCKVILLE","20855","MD",5
"469","5505 WATERWAY TER","R042",8430.21,"ROCKVILLE","20853","MD",12
"470","3724 CASTLE TER","R042",3650.31,"SILVER SPRING","20904","MD",2
"471","1400 EAST WEST HWY","R086",769477.35,"SILVER SPRING","20910","MD",709
"472","9912 COLESVILLE RD","R038",6110.26,"SILVER SPRING","20901","MD",14
"473","8505 GREENWOOD AVE","R038",9923.96,"TAKOMA PARK","20912","MD",63
"474","806 MAPLEWOOD AVE","R038",8096.08,"TAKOMA PARK","20912","MD",27
"475","5905 LANDON LN","R038",10740.78,"BETHESDA","20817","MD",2
"476","12208 MAJOR DR","R042",5501.83,"GERMANTOWN","20876","MD",60
"477","2207 OSBORN DR","R038",6830.16,"SILVER SPRING","20910","MD",1
"478","8207 NOLTE AVE","R038",11928.99,"SILVER SPRING","20910","MD",91
"479","5 SOUTHVIEW CT","R042",5191.88,"SILVER SPRING","20905","MD",1
"480","8 SCHINDLER CT","R038",6017.4,"SILVER SPRING","20903","MD",5
"481","5101 WAPAKONETA RD","R038",12825.23,"BETHESDA","20816","MD",1
"482","11901 BREEZY MEADOW DR","R042",41649.33,"CLARKSBURG","20871","MD",7
"483","4416 THORNHURST DR","R042",8448.22,"OLNEY","20832","MD",1
"484","7603 HEATHERTON LN","R053",6930.09,"POTOMAC","20854","MD",1
"485","17808 TERI DR","R042",5191.13,"ROCKVILLE","20855","MD",8
"486","3104 DAWSON AVE","R038",5092.99,"SILVER SPRING","20902","MD",2
"487","2310 FAIRLAND RD","R042",7227.21,"SILVER SPRING","20904","MD",2
"488","12102 SKIP JACK DR","R042",3683.33,"GERMANTOWN","20874","MD",2
"489","4302 ELIZABETH ST","R038",5469.43,"ROCKVILLE","20853","MD",1
"490","12725 BUSHEY DR","R038",5064.97,"SILVER SPRING","20906","MD",1
"491","1206 LA GRANDE RD","R038",5703.11,"SILVER SPRING","20903","MD",3
"492","8212 HOUSTON CT","R074",8798.53,"TAKOMA PARK","20912","MD",144
"493","7133 SYCAMORE AVE","R074",11629.93,"TAKOMA PARK","20912","MD",5
"494","22551 CABIN BRANCH AVE","R042",395568.5,"CLARKSBURG","20871","MD",84
"495","716 HOLLYWOOD AVE","R042",5075.5,"SILVER SPRING","20904","MD",1
"496","10510 ROYAL RD","R038",5843.2,"SILVER SPRING","20903","MD",3
"497","9313 COPENHAVER DR","R053",9010.41,"ROCKVILLE","20854","MD",1
"498","12623 FARNELL DR","R038",5405.34,"SILVER SPRING","20906","MD",40
"499","10114 DALLAS AVE","R038",5070.32,"SILVER SPRING","20901","MD",3
"500","4033 ADAMS DR","R038",4774.91,"SILVER SPRING","20902","MD",60
"501","531 E INDIAN SPRING DR","R038",5737.66,"SILVER SPRING","20901","MD",10
"502","10906 OAKWOOD ST","R038",6167.38,"SILVER SPRING","20901","MD",4
"503","1315 XAVERIA DR","R038",5594.53,"SILVER SPRING","20903","MD",117
"504","3608 JANET RD","R038",4950.25,"SILVER SPRING","20906","MD",1
"505","6719 SURREYWOOD LN","R038",6993.77,"BETHESDA","20817","MD",13
"506","17060 KING JAMES WAY","R042",283300.19,"GAITHERSBURG","20877","MD",107
"507","4114 SPRUELL DR","R038",5360.06,"KENSINGTON","20895","MD",4
"508","15 NANTUCKET CT","R053",17163.78,"POTOMAC","20854","MD",1
"509","12805 TOURMALINE CT","R042",6529.56,"SILVER SPRING","20904","MD",6
"510","4 MANOR SPRING CT","R038",8241.87,"SILVER SPRING","20906","MD",1
"511","2315 ECCLESTON ST","R038",5554.1,"SILVER SPRING","20902","MD",1
"512","6501 KENHOWE DR","R038",47.2,"BETHESDA","20817","MD",4
"513","23104 BASSWOOD HILL DR","R042",6283.68,"CLARKSBURG","20871","MD",1
"514","19620 KILDONAN DR","R042",5289,"GAITHERSBURG","20879","MD",1
"515","11521 ABERSTRAW WAY","R042",3740.89,"GERMANTOWN","20876","MD",47
"516","18910 ABBOTSFORD CIR","R042",5109.39,"GERMANTOWN","20876","MD",3
"517","11110 CEDARBLUFF LN","R042",3451.93,"GERMANTOWN","20876","MD",2
"518","7504 MILLER FALL RD","R042",5709.92,"ROCKVILLE","20855","MD",2
"519","14210 PARKVALE RD","R038",6529.32,"ROCKVILLE","20853","MD",2
"520","14105 BLAZER LN","R038",7519.61,"WHEATON","20906","MD",4
"521","9812 DILSTON RD","R038",4617.55,"SILVER SPRING","20903","MD",5
"522","349 CRESCENDO WAY","R042",5132.68,"SILVER SPRING","20901","MD",3
"523","11729 COLLEGE VIEW DR","R038",7300.98,"SILVER SPRING","20902","MD",3
"524","1303 PEACEFUL LN","R042",6081.77,"SILVER SPRING","20904","MD",3
"525","12600 ATHERTON DR","R038",4870.04,"SILVER SPRING","20906","MD",4
"526","11709 CAPLINGER RD","R042",5959.35,"SILVER SPRING","20904","MD",24
"527","11309 CRESCENDO PL","R042",5218.63,"SILVER SPRING","20901","MD",4
"528","20520 NEERWINDER ST","R042",3961.69,"GERMANTOWN","20874","MD",1
"529","12548 POST CREEK PL","R042",3803.82,"GERMANTOWN","20874","MD",1
"530","10710 STONEYHILL DR","R038",7547.71,"SILVER SPRING","20901","MD",468
"531","3500 JEFFRY ST","R038",5393.06,"SILVER SPRING","20906","MD",2
"532","1500 DENNIS AVE","R038",6201.97,"SILVER SPRING","20902","MD",3
"533","11528 SOWARD DR","R038",4823.1,"SILVER SPRING","20902","MD",13
"534","4515 AVONDALE ST","R038",15239.9,"BETHESDA","20814","MD",50
"535","4233 EAST WEST HWY","R038",27236.34,"BETHESDA","20814","MD",6
"536","21908 RUBY DR","R042",4585.15,"BOYDS","20841","MD",53
"537","19507 KILDONAN DR","R042",3800.08,"GAITHERSBURG","20879","MD",3
"538","19068 STALEYBRIDGE RD","R042",4977.4,"GERMANTOWN","20876","MD",13
"539","9033 WILLOW VALLEY DR","R053",11129.73,"ROCKVILLE","20854","MD",25
"540","10926 NEW HAMPSHIRE AVE","R038",5162.44,"SILVER SPRING","20903","MD",12
"541","10627 PATTERNBOND TER","R038",4990.69,"SILVER SPRING","20902","MD",1
"542","11513 LOCKWOOD DR","R042",38912.07,"SILVER SPRING","20904","MD",106
"543","3129 BEETHOVEN WAY","R042",5696.5,"SILVER SPRING","20904","MD",13
"544","14716 COBBLESTONE DR","R042",6667.99,"SILVER SPRING","20905","MD",13
"545","2005 PRICHARD RD","R038",6183.57,"SILVER SPRING","20902","MD",19
"546","12919 CRISFIELD RD","R038",5798.66,"SILVER SPRING","20906","MD",1
"547","1208 JACKSON AVE","R074",9408.69,"TAKOMA PARK","20912","MD",8
"548","8503 GREENWOOD AVE","R038",10853.6,"TAKOMA PARK","20912","MD",54
"549","8515 FLOWER AVE","R038",12197.37,"TAKOMA PARK","20912","MD",85
"550","8504 BRADMOOR DR","R038",18206.31,"BETHESDA","20817","MD",1
"551","18732 MARTINS LANDING DR","R042",4047.48,"GERMANTOWN","20874","MD",4
"552","8902 TUCKERMAN LN","R053",7477.03,"ROCKVILLE","20854","MD",22
"553","17107 OVERHILL RD","R042",7076.19,"ROCKVILLE","20855","MD",59
"554","4509 GREAT OAK RD","R042",7289.28,"ROCKVILLE","20853","MD",49
"555","4507 HEWITT AVE","R038",1527.65,"SILVER SPRING","20906","MD",32
"556","4507 HEWITT AVE","R038",2145.84,"SILVER SPRING","20906","MD",32
"557","3710 LEVERTON ST","R038",5092.99,"SILVER SPRING","20906","MD",2
"558","4 TIFFANY CT","R042",4965.86,"SILVER SPRING","20904","MD",6
"559","14112 RIPPLING BROOK DR","R038",6505.14,"SILVER SPRING","20906","MD",2
"560","105 GROVE AVE","R044",5599.07,"WASHINGTON GROVE","20880","MD",2
"561","21712 SLIDELL RD","R042",9117.41,"BOYDS","20841","MD",1
"562","11903 CENTERHILL ST","R038",3780.41,"SILVER SPRING","20902","MD",8
"563","418 ROYALTON RD","R038",4814.07,"SILVER SPRING","20901","MD",2
"564","2719 DAWSON AVE","R038",8363.94,"SILVER SPRING","20902","MD",29
"565","505 GREENBRIER DR","R038",7252.65,"SILVER SPRING","20910","MD",1
"566","4541 FAIRFIELD DR","R038",8619.15,"BETHESDA","20814","MD",3
"567","2609 SUNSHINE CT","R042",10976.65,"BROOKEVILLE","20833","MD",2
"568","4750 CHEVY CHASE DR","R038",3255.32,"CHEVY CHASE","20815","MD",94
"569","12912 FALLING WATER CIR","R042",234741.13,"GERMANTOWN","20874","MD",200
"570","13380 RUSHING WATER WAY","R042",4790.56,"GERMANTOWN","20874","MD",6
"571","19310 CLUB HOUSE RD","R042",145910.02,"GAITHERSBURG","20886","MD",39
"572","14301 GEORGIA AVE","R038",939369.53,"SILVER SPRING","20906","MD",4324
"573","1110 FIDLER LN","R086",741381.21,"SILVER SPRING","20910","MD",439
"574","8717 PLYMOUTH ST","R038",8219.37,"SILVER SPRING","20901","MD",71
"575","3512 EDWIN ST","R038",3677.95,"SILVER SPRING","20902","MD",3
"576","11801 GEORGIA AVE","R038",5371.45,"SILVER SPRING","20902","MD",3
"577","8221 SCHRIDER ST","R038",7872.96,"SILVER SPRING","20910","MD",18
"578","12 GRANT AVE","R074",19691.14,"TAKOMA PARK","20912","MD",133
"579","8402 GREENWOOD AVE","R038",8297.93,"TAKOMA PARK","20912","MD",64
"580","8206 GREENWOOD AVE","R038",9815.8,"TAKOMA PARK","20912","MD",21
"581","402 CLAYBORN AVE","R038",6583.14,"TAKOMA PARK","20912","MD",11
"582","15560 OWENS GLEN TER","R053",5016.04,"GAITHERSBURG","20878","MD",2
"583","16 FEDOR AVE","R053",3694.07,"GAITHERSBURG","20877","MD",6
"584","7100 PANORAMA DR","R042",6356.51,"ROCKVILLE","20855","MD",4
"585","2421 DEXTER AVE","R038",4975.57,"SILVER SPRING","20902","MD",99
"586","8800 MANCHESTER RD","R038",63254.35,"SILVER SPRING","20901","MD",555
"587","1017 QUEBEC TER","R038",8141.06,"SILVER SPRING","20903","MD",60
"588","907 HUDSON AVE","R038",7307.06,"TAKOMA PARK","20912","MD",20
"589","8205 GREENWOOD AVE","R038",9914.72,"TAKOMA PARK","20912","MD",39
"590","5913 WALTON RD","R038",15796.85,"BETHESDA","20817","MD",2
"591","3212 WOODHOLLOW DR","R038",10565.03,"CHEVY CHASE","20815","MD",1
"592","10200 PARKWOOD DR","R038",7599.15,"KENSINGTON","20895","MD",3
"593","4919 DOWNLAND TER","R042",11197.19,"ROCKVILLE","20832","MD",4
"594","17511 NORWOOD RD","R042",5234.77,"SANDY SPRING","20860","MD",24
"595","14607 HOMECREST RD","R042",6963.96,"SILVER SPRING","20906","MD",2
"596","3355 BEAVERWOOD LN","R038",4640.75,"SILVER SPRING","20906","MD",26
"597","14930 ATHEY RD","R042",4965.91,"BURTONSVILLE","20866","MD",2
"598","23345 FREDERICK RD","R042",3472.79,"CLARKSBURG","20871","MD",197
"599","26031 MT VERNON AVE","R042",8983.33,"DAMASCUS","20872","MD",1
"600","12220 WONDER VIEW WAY","R053",5757.9,"GAITHERSBURG","20878","MD",5
"601","18929 ABBOTSFORD CIR","R042",3750.57,"GERMANTOWN","20876","MD",4
"602","2913 HARRIS AVE","R038",5164.36,"SILVER SPRING","20902","MD",10
"603","1843 FEATHERWOOD ST","R042",4098.12,"SILVER SPRING","20904","MD",129
"604","11310 GALT AVE","R038",5735.35,"SILVER SPRING","20902","MD",3
"605","702 CHANEY DR","R074",58468.44,"TAKOMA PARK","20912","MD",315
"606","5715 MASSACHUSETTS AVE","R038",11885.07,"BETHESDA","20816","MD",163
"607","17524 KOHLHOSS RD","R057",3068.93,"POOLESVILLE","20837","MD",1
"608","18544 BROOKE RD","R042",4338.72,"SANDY SPRING","20860","MD",9
"609","11930 ANDREW CT","R038",4663.37,"SILVER SPRING","20902","MD",5
"610","801 BUCKINGHAM DR","R038",5786.01,"SILVER SPRING","20901","MD",28
"611","9320 W PARKHILL DR","R038",11634.47,"BETHESDA","20814","MD",6
"612","10113 ASHBURTON LN","R038",9731.18,"BETHESDA","20817","MD",1
"613","13503 DERRY GLEN CT","R042",45.18,"GERMANTOWN","20874","MD",14
"614","7 VALLEY BEND CT","R042",3960.02,"GERMANTOWN","20876","MD",6
"615","12230 BRITTANIA CIR","R042",4506.83,"GERMANTOWN","20874","MD",1
"616","18158 HEADWATERS DR","R042",6861.12,"OLNEY","20832","MD",10
"617","9125 SUDBURY RD","R038",6320.18,"SILVER SPRING","20901","MD",1
"618","2807 HARRIS AVE","R038",4595.66,"SILVER SPRING","20902","MD",7
"619","717 SHERBROOK DR","R042",12413.91,"SILVER SPRING","20904","MD",2
"620","12004 NEW HAMPSHIRE AVE","R042",6365.55,"SILVER SPRING","20904","MD",1
"621","9320 GUE RD","R042",5307.3,"DAMASCUS","20872","MD",1
"622","9501 FOXLAIR PL","R042",9249.52,"GAITHERSBURG","20882","MD",1
"623","9716 AMBERGATE CT","R042",3015.24,"GAITHERSBURG","20882","MD",1
"624","18015 ROYAL BONNET CIR","R042",3909.36,"MONTGOMERY VILLA","20886","MD",17
"625","3715 CARRISA LN","R042",3804.96,"OLNEY","20832","MD",13
