"","address","TAX.CLASS","TOTAL","CITY","Zip.Code","STATE","Violation_Count","Longitude","Latitude"
"253","4215 GARRETT PARK RD","R038",4477.1,"SILVER SPRING","20906","MD",2,-77.08352225,39.04482659
"254","10401 GARDINER AVE","R038",5363.51,"SILVER SPRING","20902","MD",6,-77.04916431,39.02631029
"255","14106 PUNCH ST","R038",315.53,"SILVER SPRING","20906","MD",4,-77.04415561,39.08764147
"256","7710 MAPLE AVE","R074",180553.23,"TAKOMA PARK","20912","MD",7293,-77.00467415,38.9842969
"257","7710 MAPLE AVE","R074",180553.23,"TAKOMA PARK","20912","MD",7293,-77.00467415,38.9842969
"258","7710 MAPLE AVE","R074",180553.23,"TAKOMA PARK","20912","MD",7293,-77.00467415,38.9842969
"259","12816 MIDDLEVALE LN","R038",5643.26,"SILVER SPRING","20906","MD",5,-77.04066956,39.06632429
"260","2206 ROSS RD","R038",10176.7,"SILVER SPRING","20910","MD",1,-77.0482458,38.99625701
"261","21528 LAYTONSVILLE RD","R058",5030.09,"GAITHERSBURG","20882","MD",2,-77.14225988,39.21009721
"262","5230 TUCKERMAN LN","R038",1080597.02,"ROCKVILLE","20852","MD",235,-77.10140859,39.02695012
"263","1401 BLAIR MILL RD","R086",540896.97,"SILVER SPRING","20910","MD",328,-77.03347078,38.99002923
"264","8806 GLENVILLE RD","R038",13638.51,"SILVER SPRING","20901","MD",101,-76.99624813,39.0015226
"265","10914 GEORGIA AVE","R038",560659.27,"SILVER SPRING","20902","MD",746,-77.04954344,39.03482191
"266","2401 EVANS DR","R038",5425.7,"SILVER SPRING","20902","MD",14,-77.04934122,39.02631386
"267","8302 GARLAND AVE","R038",6992.22,"TAKOMA PARK","20912","MD",106,-77.00040632,38.99314176
"268","7814 GARLAND AVE","R038",10382.75,"TAKOMA PARK","20912","MD",22,-76.99763494,38.98756713
"269","4906 ASBURY LN","R038",7794.09,"BETHESDA","20814","MD",7,-77.09778826,39.01463041
"270","11647 RANCH LN","R053",7422.54,"NORTH POTOMAC","20878","MD",3,-77.24058646,39.08356746
"271","8 SIMMS CT","R038",5663.65,"KENSINGTON","20895","MD",3,-77.0831317,39.04187202
"272","3901 HAMPDEN ST","R038",4667.03,"KENSINGTON","20895","MD",6,-77.07800051,39.03117139
"273","8021 GEORGIA AVE","R086",498347.37,"SILVER SPRING","20910","MD",200,-77.02657699,38.9880159
"274","11215 OAK LEAF DR","R042",1614055.18,"SILVER SPRING","20901","MD",8598,-76.99544164,39.04059744
"275","1703 FOREST GLEN RD","R038",6583.02,"SILVER SPRING","20902","MD",6,-77.03871731,39.01591741
"276","9124 FLOWER AVE","R038",7245.41,"SILVER SPRING","20901","MD",4,-77.00682698,39.00517412
"277","510 WARRENTON DR","R042",8413.24,"SILVER SPRING","20904","MD",7,-76.99934835,39.05601584
"278","9119 MANCHESTER RD","R038",85234.74,"SILVER SPRING","20901","MD",664,-77.01195547,39.00416721
"279","12211 VEIRS MILL RD","R038",160376.52,"SILVER SPRING","20906","MD",13,-77.08371021,39.05696114
"280","4918 ST ELMO AVE","R076",17670.89,"BETHESDA","20814","MD",520,-77.09755356,38.98861156
"281","4918 ST ELMO AVE","R076",17670.89,"BETHESDA","20814","MD",520,-77.09755356,38.98861156
"282","4918 ST ELMO AVE","R076",739953.59,"BETHESDA","20814","MD",520,-77.09755356,38.98861156
"283","4918 ST ELMO AVE","R076",739953.59,"BETHESDA","20814","MD",520,-77.09755356,38.98861156
"284","14733 BLACKBURN RD","R042",6057.98,"BURTONSVILLE","20866","MD",1,-76.9310843,39.09943195
"285","4740 BRADLEY BLVD","R038",5502.27,"CHEVY CHASE","20815","MD",106,-77.0934274,38.97807048
"286","9704 BEALL AVE","R042",3602.86,"DAMASCUS","20872","MD",2,-77.20136126,39.29200557
"287","7516 FILBERT TER","R042",4240.67,"GAITHERSBURG","20879","MD",3,-77.1567318,39.18280973
"288","515 SILVER SPRING AVE","R038",10759.86,"SILVER SPRING","20910","MD",21,-77.01188283,38.99301348
"289","8710 PLYMOUTH ST","R038",10687.78,"SILVER SPRING","20901","MD",75,-77.00755727,39.00005681
"290","8520 GREENWOOD AVE","R038",7351.97,"TAKOMA PARK","20912","MD",16,-77.00186775,38.9960079
"291","4903 EDGEMOOR LN","R038",399698.6,"BETHESDA","20814","MD",111,-77.09769744,38.98479475
"292","8015 OLD GEORGETOWN RD","R038",166357.15,"BETHESDA","20814","MD",79,-77.10190926,38.98944085
"293","3929 LANDMARK CT","R038",474426.92,"CHEVY CHASE","20815","MD",28,NA,NA
"294","6903 STRATHMORE ST","R076",47691.53,"CHEVY CHASE","20815","MD",191,-77.09243293,38.97794955
"295","11809 SILENT VALLEY LN","R053",7716.11,"NORTH POTOMAC","20878","MD",12,-77.24457658,39.10186023
"296","943 BONIFANT ST","R086",8758.55,"SILVER SPRING","20910","MD",40,-77.02538375,38.99388871
"297","1913 GRACE CHURCH RD","R038",6629.83,"SILVER SPRING","20910","MD",3,-77.0413465,39.00388192
"298","14400 FAIRDALE RD","R042",7069.11,"SILVER SPRING","20905","MD",24,-76.95680153,39.09244736
"299","8710 CAMERON ST","R086",1126094.31,"SILVER SPRING","20910","MD",368,-77.02872001,38.99858462
"300","4601 HUNT AVE","R038",11390.71,"CHEVY CHASE","20815","MD",4,-77.08939311,38.97055238
"301","21900 FULMER AVE","R042",9302.45,"CLARKSBURG","20871","MD",1,-77.28838561,39.21533094
"302","20404 LINDOS CT","R042",4487.63,"GAITHERSBURG","20886","MD",2,-77.17907227,39.18962046
"303","10410 HEMLEY LN","R038",6564.28,"SILVER SPRING","20902","MD",1,-77.03855264,39.02656368
"304","8902 LINTON ST","R038",4812.77,"SILVER SPRING","20901","MD",1,-76.99251002,39.00226446
"305","2228 WASHINGTON AVE","R038",3462.06,"SILVER SPRING","20910","MD",5,-77.0472737,38.99300602
"306","2228 WASHINGTON AVE","R038",3462.06,"SILVER SPRING","20910","MD",5,-77.0472737,38.99300602
"307","2228 WASHINGTON AVE","R038",3346.94,"SILVER SPRING","20910","MD",5,-77.0472737,38.99300602
"308","2228 WASHINGTON AVE","R038",3346.94,"SILVER SPRING","20910","MD",5,-77.0472737,38.99300602
"309","17616 BUEHLER RD","R042",5645.1,"OLNEY","20832","MD",2,-77.06386134,39.14562857
"310","9833 WILDEN LN","R053",10889.84,"POTOMAC","20854","MD",10,-77.20301638,39.04142079
"311","8712 VICTORY LN","R053",8738.71,"POTOMAC","20854","MD",1,-77.17838903,39.05023892
"312","13434 KEATING ST","R038",5366.21,"ROCKVILLE","20853","MD",4,-77.08847,39.07734706
"313","3502 FLORAL ST","R038",4026.54,"SILVER SPRING","20902","MD",1,-77.07018149,39.05489832
"314","605 CANNON RD","R042",5886.46,"SILVER SPRING","20904","MD",2,-76.99774646,39.06984846
"315","23725 WOODFIELD RD","R042",4635.65,"GAITHERSBURG","20882","MD",20,-77.18925091,39.24558274
"316","3828 WILBERTA ST","R042",6856.52,"OLNEY","20832","MD",9,-77.07654547,39.1731008
"317","12001 GALENA RD","R038",6527.77,"ROCKVILLE","20852","MD",5,-77.09740807,39.05217658
"318","2508 SPENCER RD","R038",9549.94,"SILVER SPRING","20910","MD",1,-77.05182813,38.99596651
"319","10729 CASPER ST","R038",9727.73,"KENSINGTON","20895","MD",3,-77.05815051,39.03254245
"320","9115 ETON RD","R038",5909.85,"SILVER SPRING","20901","MD",5,-77.00861981,39.00493267
"321","5921 RYLAND DR","R038",13480.66,"BETHESDA","20817","MD",1,-77.1201316,39.0129096
"322","24514 WELSH RD","R042",5866.11,"GAITHERSBURG","20882","MD",7,-77.20310986,39.25783655
"323","2425 BLUERIDGE AVE","R082",884632.01,"SILVER SPRING","20902","MD",92,-77.05050353,39.04307211
"324","322 WOONSOCKETT LN","R042",4111.29,"SILVER SPRING","20905","MD",6,-77.01110675,39.09755994
"325","13216 CHESTNUT OAK DR","R053",13383.62,"GAITHERSBURG","20878","MD",26,-77.27464569,39.10662594
"326","15105 QUINCE ORCHARD RD","R053",4563.61,"GAITHERSBURG","20878","MD",1,-77.2530164,39.10287987
"327","18810 NATHANS PL","R042",3023.3,"MONTGOMERY VILLA","20886","MD",124,-77.20066924,39.16088734
"328","4977 BATTERY LN","R038",2524.3,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"329","4977 BATTERY LN","R038",2524.3,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"330","4977 BATTERY LN","R038",2524.3,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"331","4977 BATTERY LN","R038",2524.3,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"332","4977 BATTERY LN","R038",2524.3,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"333","4977 BATTERY LN","R038",2524.3,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"334","4977 BATTERY LN","R038",2524.3,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"335","4977 BATTERY LN","R038",2524.3,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"336","4977 BATTERY LN","R038",2524.3,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"337","4977 BATTERY LN","R038",3387.7,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"338","4977 BATTERY LN","R038",3387.7,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"339","4977 BATTERY LN","R038",3387.7,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"340","4977 BATTERY LN","R038",3387.7,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"341","4977 BATTERY LN","R038",3387.7,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"342","4977 BATTERY LN","R038",3387.7,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"343","4977 BATTERY LN","R038",3387.7,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"344","4977 BATTERY LN","R038",3387.7,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"345","4977 BATTERY LN","R038",3387.7,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"346","4977 BATTERY LN","R038",3848.18,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"347","4977 BATTERY LN","R038",3848.18,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"348","4977 BATTERY LN","R038",3848.18,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"349","4977 BATTERY LN","R038",3848.18,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"350","4977 BATTERY LN","R038",3848.18,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"351","4977 BATTERY LN","R038",3848.18,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"352","4977 BATTERY LN","R038",3848.18,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"353","4977 BATTERY LN","R038",3848.18,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"354","4977 BATTERY LN","R038",3848.18,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"355","4977 BATTERY LN","R038",3215.02,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"356","4977 BATTERY LN","R038",3215.02,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"357","4977 BATTERY LN","R038",3215.02,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"358","4977 BATTERY LN","R038",3215.02,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"359","4977 BATTERY LN","R038",3215.02,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"360","4977 BATTERY LN","R038",3215.02,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"361","4977 BATTERY LN","R038",3215.02,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"362","4977 BATTERY LN","R038",3215.02,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"363","4977 BATTERY LN","R038",3215.02,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"364","4977 BATTERY LN","R038",3192,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"365","4977 BATTERY LN","R038",3192,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"366","4977 BATTERY LN","R038",3192,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"367","4977 BATTERY LN","R038",3192,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"368","4977 BATTERY LN","R038",3192,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"369","4977 BATTERY LN","R038",3192,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"370","4977 BATTERY LN","R038",3192,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"371","4977 BATTERY LN","R038",3192,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"372","4977 BATTERY LN","R038",3192,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"373","4977 BATTERY LN","R038",198.17,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"374","4977 BATTERY LN","R038",198.17,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"375","4977 BATTERY LN","R038",198.17,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"376","4977 BATTERY LN","R038",198.17,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"377","4977 BATTERY LN","R038",198.17,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"378","4977 BATTERY LN","R038",198.17,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"379","4977 BATTERY LN","R038",198.17,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"380","4977 BATTERY LN","R038",198.17,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"381","4977 BATTERY LN","R038",198.17,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"382","4977 BATTERY LN","R038",3617.94,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"383","4977 BATTERY LN","R038",3617.94,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"384","4977 BATTERY LN","R038",3617.94,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"385","4977 BATTERY LN","R038",3617.94,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"386","4977 BATTERY LN","R038",3617.94,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"387","4977 BATTERY LN","R038",3617.94,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"388","4977 BATTERY LN","R038",3617.94,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"389","4977 BATTERY LN","R038",3617.94,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"390","4977 BATTERY LN","R038",3617.94,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"391","4977 BATTERY LN","R038",3176.65,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"392","4977 BATTERY LN","R038",3176.65,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"393","4977 BATTERY LN","R038",3176.65,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"394","4977 BATTERY LN","R038",3176.65,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"395","4977 BATTERY LN","R038",3176.65,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"396","4977 BATTERY LN","R038",3176.65,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"397","4977 BATTERY LN","R038",3176.65,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"398","4977 BATTERY LN","R038",3176.65,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"399","4977 BATTERY LN","R038",3176.65,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"400","4977 BATTERY LN","R038",2466.74,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"401","4977 BATTERY LN","R038",2466.74,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"402","4977 BATTERY LN","R038",2466.74,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"403","4977 BATTERY LN","R038",2466.74,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"404","4977 BATTERY LN","R038",2466.74,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"405","4977 BATTERY LN","R038",2466.74,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"406","4977 BATTERY LN","R038",2466.74,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"407","4977 BATTERY LN","R038",2466.74,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"408","4977 BATTERY LN","R038",2466.74,"BETHESDA","20814","MD",168,-77.10155314,38.99232676
"409","19824 BRAMBLE BUSH DR","R042",5082.42,"GAITHERSBURG","20879","MD",14,-77.18750037,39.18120937
"410","3013 JENNINGS RD","R038",4862.25,"KENSINGTON","20895","MD",5,-77.06339248,39.03066498
"411","18763 PIER POINT PL","R042",3964.99,"GAITHERSBURG","20886","MD",13,-77.19828234,39.1613331
"412","18405 AZALEA DR","R042",9357.34,"DERWOOD","20855","MD",5,-77.11602537,39.15499175
"413","12 PARKSIDE RD","R038",13836.35,"SILVER SPRING","20910","MD",6,-77.01124663,38.98903888
"414","8500 SUNDALE DR","R038",9427.26,"SILVER SPRING","20910","MD",3,-77.04567192,38.99502601
"415","108 SCHUYLER RD","R038",26424.29,"SILVER SPRING","20901","MD",635,-77.01150182,39.00354608
"416","4414 CANNES LN","R042",4404.36,"OLNEY","20832","MD",2,-77.08858353,39.14275263
"417","7800 KENNEWICK AVE","R074",8979.76,"TAKOMA PARK","20912","MD",259,-76.98938963,38.98806709
"418","6434 KANSAS LN","R074",20567.49,"TAKOMA PARK","20912","MD",112,-77.00579625,38.96884972
"419","8402 FLOWER AVE","R074",7490.13,"TAKOMA PARK","20912","MD",6,-77.00233554,38.99407096
"420","7333 NEW HAMPSHIRE AVE","R074",3255.58,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"421","7333 NEW HAMPSHIRE AVE","R074",3255.58,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"422","7333 NEW HAMPSHIRE AVE","R074",3255.58,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"423","7333 NEW HAMPSHIRE AVE","R074",3255.58,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"424","7333 NEW HAMPSHIRE AVE","R074",3255.58,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"425","7333 NEW HAMPSHIRE AVE","R074",3255.58,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"426","7333 NEW HAMPSHIRE AVE","R074",3255.58,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"427","7333 NEW HAMPSHIRE AVE","R074",3255.58,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"428","7333 NEW HAMPSHIRE AVE","R074",3255.58,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"429","7333 NEW HAMPSHIRE AVE","R074",3255.58,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"430","7333 NEW HAMPSHIRE AVE","R074",3255.58,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"431","7333 NEW HAMPSHIRE AVE","R074",3255.58,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"432","7333 NEW HAMPSHIRE AVE","R074",3255.58,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"433","7333 NEW HAMPSHIRE AVE","R074",3255.58,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"434","7333 NEW HAMPSHIRE AVE","R074",3255.58,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"435","7333 NEW HAMPSHIRE AVE","R074",3255.58,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"436","7333 NEW HAMPSHIRE AVE","R074",3255.58,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"437","7333 NEW HAMPSHIRE AVE","R074",3255.58,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"438","7333 NEW HAMPSHIRE AVE","R074",3255.58,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"439","7333 NEW HAMPSHIRE AVE","R074",3221.52,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"440","7333 NEW HAMPSHIRE AVE","R074",3221.52,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"441","7333 NEW HAMPSHIRE AVE","R074",3221.52,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"442","7333 NEW HAMPSHIRE AVE","R074",3221.52,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"443","7333 NEW HAMPSHIRE AVE","R074",3221.52,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"444","7333 NEW HAMPSHIRE AVE","R074",3221.52,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"445","7333 NEW HAMPSHIRE AVE","R074",3221.52,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"446","7333 NEW HAMPSHIRE AVE","R074",3221.52,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"447","7333 NEW HAMPSHIRE AVE","R074",3221.52,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"448","7333 NEW HAMPSHIRE AVE","R074",3221.52,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"449","7333 NEW HAMPSHIRE AVE","R074",3221.52,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"450","7333 NEW HAMPSHIRE AVE","R074",3221.52,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"451","7333 NEW HAMPSHIRE AVE","R074",3221.52,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"452","7333 NEW HAMPSHIRE AVE","R074",3221.52,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"453","7333 NEW HAMPSHIRE AVE","R074",3221.52,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"454","7333 NEW HAMPSHIRE AVE","R074",3221.52,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"455","7333 NEW HAMPSHIRE AVE","R074",3221.52,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"456","7333 NEW HAMPSHIRE AVE","R074",3221.52,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"457","7333 NEW HAMPSHIRE AVE","R074",3221.52,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"458","7333 NEW HAMPSHIRE AVE","R074",4447.96,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"459","7333 NEW HAMPSHIRE AVE","R074",4447.96,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"460","7333 NEW HAMPSHIRE AVE","R074",4447.96,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"461","7333 NEW HAMPSHIRE AVE","R074",4447.96,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"462","7333 NEW HAMPSHIRE AVE","R074",4447.96,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"463","7333 NEW HAMPSHIRE AVE","R074",4447.96,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"464","7333 NEW HAMPSHIRE AVE","R074",4447.96,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
"465","7333 NEW HAMPSHIRE AVE","R074",4447.96,"TAKOMA PARK","20912","MD",4944,-76.98855055,38.98208696
